ID,Image Path,Copyright Status,Watermark Status,Exif Status,AI,Authentic
56,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b148.jpg,Medium Risk,Clean,No Exif Data,99.997878074646,0.0021163563360460103
57,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b149.jpg,Medium Risk,Clean,No Exif Data,99.99996423721313,3.7529926544266345e-05
58,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b15.jpg,Medium Risk,Clean,No Exif Data,100.0,5.804668301578886e-07
59,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b150.jpg,Medium Risk,Clean,No Exif Data,100.0,2.522153375039693e-07
60,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b151.jpg,Medium Risk,Clean,No Exif Data,100.0,8.038258947351551e-07
61,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b152.jpg,Medium Risk,Clean,No Exif Data,99.99979734420776,0.0002084494326481945
62,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b153.jpg,Medium Risk,Clean,No Exif Data,100.0,2.2683396827538616e-09
63,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b154.jpg,Medium Risk,Clean,No Exif Data,100.0,1.8847956084755424e-06
64,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b155.jpg,Medium Risk,Clean,No Exif Data,100.0,5.2725185328839075e-09
65,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b156.jpg,Medium Risk,Clean,No Exif Data,99.99998807907104,8.157748965231804e-06
66,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b157.jpg,Medium Risk,Clean,No Exif Data,99.97517466545105,0.02482315176166594
67,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b158.jpg,Medium Risk,Clean,No Exif Data,99.95397329330444,0.046030592056922615
68,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b159.jpg,Medium Risk,Clean,No Exif Data,100.0,2.2781061481680354e-07
69,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b16.jpg,Medium Risk,Clean,No Exif Data,100.0,3.508682677733077e-07
70,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b160.jpg,Medium Risk,Clean,No Exif Data,99.99998807907104,1.3966813128263311e-05
71,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b161.jpg,Medium Risk,Clean,No Exif Data,99.98787641525269,0.012125931971240789
72,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b162.jpg,Medium Risk,Clean,No Exif Data,99.99998807907104,7.4813172545873385e-06
73,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b163.jpg,Medium Risk,Clean,No Exif Data,74.39510822296143,25.604891777038574
74,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b164.jpg,Medium Risk,Clean,No Exif Data,99.99833106994629,0.0016733529264456593
75,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b165.jpg,Medium Risk,Clean,No Exif Data,99.75942969322205,0.24056422989815474
76,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b166.jpg,Medium Risk,Clean,No Exif Data,99.99983310699463,0.00016247073517661192
77,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b167.jpg,Medium Risk,Clean,No Exif Data,99.99998807907104,7.991484807234883e-06
78,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b168.jpg,Medium Risk,Clean,No Exif Data,99.99998807907104,6.078011693944063e-06
79,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b169.jpg,Medium Risk,Clean,No Exif Data,99.99196529388428,0.008038127998588607
80,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b17.jpg,Medium Risk,Clean,No Exif Data,99.99994039535522,6.302533392954501e-05
81,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b170.jpg,Medium Risk,Clean,No Exif Data,100.0,2.9594358647716534e-10
82,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b171.jpg,Medium Risk,Clean,No Exif Data,100.0,2.419699773881234e-07
83,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b172.jpg,Medium Risk,Clean,No Exif Data,99.99998807907104,1.0662421345841722e-05
84,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b173.jpg,Medium Risk,Clean,No Exif Data,100.0,5.2964188590465255e-08
85,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b174.jpg,Medium Risk,Clean,No Exif Data,99.99892711639404,0.0010786357051983941
86,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b175.jpg,Medium Risk,Clean,No Exif Data,99.99957084655762,0.00042515839595580474
87,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b176.jpg,Medium Risk,Clean,No Exif Data,99.99659061431885,0.0034079013857990503
88,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b177.jpg,Medium Risk,Clean,No Exif Data,100.0,9.459679706225188e-08
89,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b178.jpg,Medium Risk,Clean,No Exif Data,99.99997615814209,2.291490943662211e-05
90,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b179.jpg,Medium Risk,Clean,No Exif Data,99.954092502594,0.04591448523569852
91,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b18.jpg,Medium Risk,Clean,No Exif Data,99.99698400497437,0.0030128712751320563
92,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b180.jpg,Medium Risk,Clean,No Exif Data,100.0,2.2996475834702323e-06
93,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b181.jpg,Medium Risk,Clean,No Exif Data,99.99991655349731,8.588305604462221e-05
94,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b182.jpg,Medium Risk,Clean,No Exif Data,99.99991655349731,8.588305604462221e-05
95,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b183.jpg,Medium Risk,Clean,No Exif Data,99.98674392700195,0.01325412595178932
96,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b184.jpg,Medium Risk,Clean,No Exif Data,99.99998807907104,1.1551641421192471e-05
97,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b185.jpg,Medium Risk,Clean,No Exif Data,99.99994039535522,6.056262691345182e-05
98,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b186.jpg,Medium Risk,Clean,No Exif Data,100.0,4.4032397172877324e-08
99,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b187.jpg,Medium Risk,Clean,No Exif Data,100.0,5.006358660963883e-08
100,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b188.jpg,Medium Risk,Clean,No Exif Data,100.0,4.805371378591161e-10
101,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b189.jpg,Medium Risk,Clean,No Exif Data,100.0,2.262135270769683e-09
102,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b19.jpg,Medium Risk,Clean,No Exif Data,100.0,1.1869606630909857e-06
103,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b190.jpg,Medium Risk,Clean,No Exif Data,99.99996423721313,4.062746086219704e-05
104,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b191.jpg,Medium Risk,Clean,No Exif Data,100.0,1.875959283748063e-09
105,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b192.jpg,Medium Risk,Clean,No Exif Data,100.0,4.749966819872498e-06
106,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b193.jpg,Medium Risk,Clean,No Exif Data,82.28216171264648,17.717836797237396
107,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b194.jpg,Medium Risk,Clean,No Exif Data,99.99998807907104,1.3345616878268629e-05
108,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b195.jpg,Medium Risk,Clean,No Exif Data,100.0,2.7586213868779907e-08
109,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b196.jpg,Medium Risk,Clean,No Exif Data,100.0,1.4769309109041728e-07
110,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b197.jpg,Medium Risk,Clean,No Exif Data,100.0,7.679704872032289e-07
111,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b198.jpg,Medium Risk,Clean,No Exif Data,100.0,9.287322910722651e-07
112,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b199.jpg,Medium Risk,Clean,No Exif Data,13.2076695561409,86.79233193397522
113,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b2.jpg,Medium Risk,Clean,No Exif Data,99.73171353340149,0.2682819729670882
114,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b20.jpg,Medium Risk,Clean,No Exif Data,99.99994039535522,5.699503162759356e-05
115,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b200.jpg,Medium Risk,Clean,No Exif Data,99.99982118606567,0.00018150917640014086
116,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b201.jpg,Medium Risk,Clean,No Exif Data,99.99997615814209,1.9699122333349806e-05
117,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b202.jpg,Medium Risk,Clean,No Exif Data,100.0,4.373927886547335e-07
118,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b203.jpg,Medium Risk,Clean,No Exif Data,99.99998807907104,1.1191996662773818e-05
119,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b204.jpg,Medium Risk,Clean,No Exif Data,100.0,1.1740029393081386e-06
120,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b205.jpg,Medium Risk,Clean,No Exif Data,100.0,1.3872768711564731e-06
121,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b206.jpg,Medium Risk,With watermark,No Exif Data,97.46565818786621,2.53433920443058
122,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b207.jpg,Medium Risk,Clean,No Exif Data,95.22293210029602,4.777063429355621
123,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b208.jpg,Medium Risk,Clean,No Exif Data,99.99363422393799,0.00636335025774315
124,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b209.jpg,Medium Risk,Clean,No Exif Data,99.9995231628418,0.0004816226464754436
125,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b21.jpg,Medium Risk,Clean,No Exif Data,99.99966621398926,0.000338136692334956
126,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b210.jpg,Medium Risk,Clean,No Exif Data,99.07998442649841,0.9200097061693668
127,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b211.jpg,Medium Risk,Clean,No Exif Data,100.0,9.930660738177721e-07
128,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b212.jpg,Medium Risk,Clean,No Exif Data,100.0,2.0859629579206285e-07
129,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b213.jpg,Medium Risk,Clean,No Exif Data,100.0,4.033193778951727e-08
130,C:\Users\lenovo\OneDrive\Documents\PROJECTS\ALT\Real-Estate-Image-Matching\dataset\evaluation-dataset\AI\b214.jpg,Medium Risk,Clean,No Exif Data,99.98617172241211,0.01383041962981224
